# t x y z qx qy qz qw
1520531903.955732584 -16.986258254 -2.842980446 1.332341930 0.010739162 -0.027780925 -0.825583914 0.563493544
1520531904.005734682 -16.979861540 -2.833777821 1.327470505 0.009311488 -0.027983320 -0.842015413 0.538646860
1520531904.055735588 -16.974916756 -2.819013137 1.322359776 0.010105081 -0.026268380 -0.859962254 0.509580721
1520531904.105736732 -16.967780357 -2.801293920 1.316006131 0.011013820 -0.028223581 -0.879333715 0.475240944
1520531904.155738592 -16.959932707 -2.781836909 1.309330539 -0.007019016 0.032099867 0.897886865 -0.438997164
1520531904.205740690 -16.949763484 -2.760521810 1.302972223 -0.001848740 0.037981467 0.914605645 -0.402554002
1520531904.255487204 -16.937301788 -2.739389797 1.297352602 0.000385240 0.044487333 0.929342841 -0.366528099
1520531904.305489302 -16.923383284 -2.717383772 1.293377186 0.001079158 0.048306334 0.941709680 -0.332940038
1520531904.355492353 -16.907786720 -2.694177941 1.290688666 -0.000752319 0.051157089 0.951582182 -0.303108080
1520531904.405492306 -16.897477210 -2.669002095 1.289045846 -0.003145593 0.052304665 0.959330129 -0.277381472
1520531904.455493212 -16.888037261 -2.644840138 1.292670542 -0.010051203 0.055832598 0.965214505 -0.255232403
1520531904.505495310 -16.875701911 -2.619360509 1.287438599 -0.017848117 0.061819172 0.969400157 -0.236904160
1520531904.555496216 -16.867275781 -2.592296530 1.284045643 -0.024631186 0.063033138 0.972293925 -0.223753537
1520531904.605498314 -16.862583977 -2.570366682 1.284849013 -0.028163946 0.064785805 0.974183104 -0.214423200
1520531904.654769421 -16.861511609 -2.548590098 1.289127199 -0.030125892 0.062546281 0.976284838 -0.205056453
1520531904.704770565 -16.862067184 -2.522414842 1.296270274 -0.030236769 0.054073644 0.978736668 -0.195543282
1520531904.754772425 -16.860843368 -2.488735747 1.299886120 -0.028219765 0.044642097 0.981158549 -0.185844571
1520531904.804773569 -16.861802390 -2.459504834 1.300734804 -0.024450179 0.041375243 0.982235900 -0.181388637
1520531904.854775429 -16.864258835 -2.430203070 1.300104937 -0.025271585 0.039261833 0.982605518 -0.179740894
1520531904.904776573 -16.869295262 -2.402066193 1.301345374 -0.029428426 0.038993516 0.983224376 -0.175733749
1520531904.954778433 -16.871794164 -2.370280019 1.299438506 -0.032656168 0.036846247 0.984222106 -0.169951201
1520531905.004780531 -16.879515668 -2.338607455 1.304361839 -0.029744762 0.031639061 0.985374092 -0.164779285
1520531905.054275990 -16.890331890 -2.306786560 1.306452895 -0.024383977 0.024456028 0.986769730 -0.158409617
1520531905.104278088 -16.904431597 -2.273040294 1.306342610 -0.018444392 0.025213900 0.987800565 -0.152556368
1520531905.154278994 -16.922239573 -2.237651590 1.312290994 -0.016409799 0.023167011 0.988971377 -0.145359924
1520531905.204281092 -16.937452746 -2.199210684 1.322110660 -0.020956174 0.017050688 0.990317354 -0.136168673
1520531905.254282951 -16.953156162 -2.160572655 1.334233647 -0.023889285 0.019138559 0.991282266 -0.128151278
1520531905.304284096 -16.969083835 -2.122259844 1.350829753 -0.022538221 0.026522368 0.992292878 -0.118929647
1520531905.354285955 -16.984175780 -2.077104796 1.363978283 -0.018797064 0.031184098 0.993415557 -0.108622792
1520531905.404287100 -16.993002641 -2.032797306 1.368908674 -0.012361222 0.034756873 0.994427356 -0.098756585
1520531905.453935146 -17.007991484 -1.992423453 1.376049404 -0.006466623 0.040473530 0.995179658 -0.089097652
1520531905.503936291 -17.018242710 -1.950090275 1.376933922 -0.003920842 0.049869461 0.995678299 -0.078242176
1520531905.553938150 -17.032945465 -1.903704165 1.375478468 -0.000260643 0.064336180 0.995680383 -0.066935855
1520531905.603940248 -17.047670290 -1.851311886 1.375133602 0.001418167 0.080268596 0.995098405 -0.057745156
1520531905.653941154 -17.055725734 -1.806029908 1.368648300 0.003855250 0.095278491 0.994127936 -0.051162353
1520531905.703943253 -17.070465757 -1.757105751 1.363481403 0.004656934 0.104456473 0.993461880 -0.045827668
1520531905.753944159 -17.085551987 -1.702481206 1.365126611 0.005834892 0.105410618 0.993522784 -0.042046348
1520531905.803946257 -17.100555946 -1.654447345 1.369802178 0.008391516 0.097701859 0.994311661 -0.041565601
1520531905.853947163 -17.115676633 -1.603499350 1.374858807 0.008773082 0.084875432 0.995613214 -0.038378782
1520531905.904399395 -17.134268179 -1.556678066 1.384915032 0.002912981 0.070369322 0.997017766 -0.031542588
1520531905.954400539 -17.152949915 -1.517588281 1.398233045 -0.007119896 0.059559714 0.997852219 -0.026331186
1520531906.004402399 -17.172859251 -1.480523949 1.408048531 -0.013922616 0.052041869 0.998280604 -0.023093185
1520531906.054404497 -17.196943352 -1.444507061 1.418397296 -0.016441694 0.049781638 0.998407571 -0.020838204
1520531906.104485512 -17.224768885 -1.404302365 1.426166152 -0.016476524 0.053133430 0.998327424 -0.015740532
1520531906.154406548 -17.253158317 -1.366727987 1.429718413 -0.020243694 0.056650657 0.998161998 -0.007321190
1520531906.204408407 -17.283977381 -1.327995465 1.430338292 -0.027783832 0.056049249 0.998033072 0.004030610
1520531906.254410505 -17.318012333 -1.283054121 1.432392397 -0.031708169 0.051896126 0.998054068 0.013729850
1520531906.304661512 -17.353419988 -1.243977580 1.434571750 -0.033045642 0.047685490 0.998070811 0.022103377
1520531906.354663610 -17.392830322 -1.201602687 1.440449346 -0.033460264 0.042623076 0.998181784 0.026394635
1520531906.404664516 -17.435396957 -1.159981813 1.449664066 -0.033464211 0.037386535 0.998359970 0.027553617
1520531906.454666615 -17.476426256 -1.125741815 1.459195603 -0.032780556 0.033633828 0.998541074 0.026634028
1520531906.504667521 -17.518306572 -1.090708848 1.467821613 -0.034147911 0.030655350 0.998662163 0.023854672
1520531906.554669380 -17.559864755 -1.053778712 1.473951934 -0.041227715 0.028133333 0.998608177 0.017034949
1520531906.604671478 -17.603455113 -1.017303164 1.479349245 -0.050020293 0.027492679 0.998354835 0.005533721
1520531906.654672384 -17.648954919 -0.979386078 1.480084741 -0.057682767 0.026882549 0.997906595 -0.011478356
1520531906.704346657 -17.696572597 -0.944940382 1.473669893 -0.061668015 0.024745864 0.997242818 -0.033036223
1520531906.754347801 -17.743413197 -0.912480235 1.466232582 -0.062112712 0.019454623 0.996239835 -0.057186316
1520531906.804349661 -17.792403842 -0.879163503 1.458507831 -0.062612617 0.010854726 0.994739623 -0.080348363
1520531906.854350805 -17.841292367 -0.848977222 1.451668172 -0.062665522 0.001765471 0.992916489 -0.100926201
1520531906.904352665 -17.890135098 -0.814857988 1.447998463 -0.062653442 -0.006910537 0.991024548 -0.117882186
1520531906.954353809 -17.947055447 -0.780102319 1.446595467 -0.062038821 -0.010728194 0.988680849 -0.136183729
1520531907.004355669 -18.000581373 -0.751832386 1.449663079 -0.056400604 -0.009048620 0.986002675 -0.156641700
1520531907.054357767 -18.051224296 -0.728634662 1.456588377 -0.050536832 -0.004448671 0.981761263 -0.183222796
1520531907.104073048 -18.103629361 -0.706367939 1.463402044 -0.049903601 0.001973180 0.976461214 -0.209833363
1520531907.154073954 -18.152791800 -0.685131753 1.468641222 -0.052205332 0.008955455 0.971517073 -0.230973524
1520531907.204076052 -18.194778823 -0.669307207 1.470589408 -0.051985481 0.014543743 0.967205187 -0.248194033
1520531907.254076958 -18.242318940 -0.647850666 1.468786932 -0.045842786 0.016998201 0.962374254 -0.267293348
1520531907.304077864 -18.292320992 -0.622566611 1.464848212 -0.035737335 0.017135275 0.957377525 -0.286108472
1520531907.354079962 -18.344808234 -0.590659701 1.458100062 -0.026071299 0.015248058 0.953027549 -0.301373645
1520531907.404082060 -18.399319841 -0.555872597 1.454037367 -0.019678656 0.012036582 0.950254035 -0.310618681
1520531907.454082966 -18.449385068 -0.520495929 1.449505724 -0.017703991 0.008310229 0.949865307 -0.312047370
1520531907.504112959 -18.499980797 -0.480788322 1.448479681 -0.017720012 0.007503005 0.951064601 -0.308391996
1520531907.554113865 -18.535137577 -0.447272332 1.449216434 -0.017326141 0.012365197 0.953170024 -0.301686125
1520531907.604115963 -18.561100482 -0.415691997 1.453144470 -0.015336992 0.019956711 0.958059612 -0.285462741
1520531907.654116869 -18.590717406 -0.378497156 1.458204002 -0.014699935 0.027091684 0.963705652 -0.265180338
1520531907.704149961 -18.612391629 -0.340896971 1.461470073 -0.014952213 0.034375423 0.968573030 -0.245887077
1520531907.754121065 -18.635555159 -0.299930853 1.462869645 -0.015292022 0.040114137 0.972360620 -0.229503954
1520531907.804121971 -18.664883442 -0.251923747 1.459570585 -0.013194514 0.043743152 0.975071787 -0.217134386
1520531907.854124069 -18.693041456 -0.201293858 1.452847463 -0.007107669 0.044528461 0.976737366 -0.209646099
1520531907.904124975 -18.720297020 -0.149080398 1.445065797 0.001639910 0.043336084 0.977879879 -0.204623809
1520531907.954071760 -18.745653752 -0.096934475 1.438217403 0.009210841 0.039798976 0.978992967 -0.199759795
1520531908.004072666 -18.761825723 -0.046837111 1.437234585 0.014177342 0.033518275 0.980272169 -0.194274447
1520531908.054074764 -18.784559236 0.007278614 1.438835683 0.017711654 0.027189377 0.981639093 -0.187967760
1520531908.104075670 -18.804808178 0.059535731 1.444715996 0.020881807 0.022819655 0.982920486 -0.181411466
1520531908.154077768 -18.816873167 0.104964987 1.452937553 0.020663484 0.020962198 0.984547493 -0.172628643
1520531908.204079628 -18.831689917 0.149661589 1.461260400 0.019075031 0.020194732 0.985774785 -0.165757770
1520531908.254080772 -18.846477366 0.193223286 1.468476171 0.018295611 0.019300657 0.986595993 -0.161000774
1520531908.304082632 -18.859871643 0.238189752 1.473248135 0.019089207 0.017912894 0.987563149 -0.155030730
1520531908.353940010 -18.879316979 0.292017151 1.475098871 0.018871278 0.014635563 0.988812163 -0.147242796
1520531908.403942108 -18.896590223 0.346903264 1.475600142 0.018998916 0.009033879 0.990015041 -0.139385607
1520531908.453943014 -18.915711387 0.405855316 1.477006921 0.022352245 0.001056844 0.990961194 -0.132267563
1520531908.503945112 -18.930793481 0.460552234 1.479241947 0.024936414 -0.008466977 0.991999908 -0.123463246
1520531908.553946018 -18.940110573 0.509778674 1.483468338 0.022552929 -0.017992399 0.993726083 -0.108058270
1520531908.603948116 -18.949782859 0.562930309 1.490455466 0.019238823 -0.023848106 0.995439402 -0.090343524
1520531908.653951168 -18.953532455 0.611526490 1.499886705 0.016363893 -0.024695191 0.997221598 -0.068352067
1520531908.703951120 -18.956682547 0.663255628 1.508335252 0.013756399 -0.022134424 0.998775350 -0.042047404
1520531908.753761292 -18.956751387 0.719321598 1.514610447 0.009693084 -0.018123956 0.999715056 -0.012179614
1520531908.803763390 -18.955716143 0.773834378 1.521099264 0.004911886 -0.015959020 0.999711785 0.017264094
1520531908.853764296 -18.952036165 0.828949499 1.525583056 0.002036489 -0.019559903 0.999013641 0.039813599
1520531908.903766394 -18.945150173 0.879287855 1.528861945 0.000833591 -0.029162686 0.997708893 0.061047404
1520531908.953767300 -18.938396020 0.933900324 1.533676802 0.001115721 -0.042503482 0.995852102 0.080443266
1520531909.003769398 -18.928512806 0.984073505 1.534690836 0.002090210 -0.058010159 0.993660336 0.096282554
1520531909.053770304 -18.916852027 1.033891867 1.540578824 0.000337681 -0.073058074 0.991145153 0.110878600
1520531909.103772402 -18.903112730 1.084896237 1.547034972 -0.006338237 -0.085804422 0.988133387 0.127242851
1520531909.153796673 -18.885550246 1.128246293 1.555778965 -0.012711813 -0.092615712 0.984151338 0.150686258
1520531909.203798532 -18.865542346 1.167480234 1.564333925 -0.015578379 -0.095068274 0.979230688 0.178400379
1520531909.253799677 -18.843782607 1.196366891 1.571634428 -0.016717810 -0.095442002 0.972771663 0.210537051
1520531909.303801537 -18.820138767 1.215449801 1.580770168 -0.019174217 -0.093623803 0.963655659 0.249470331
1520531909.353803635 -18.794148737 1.238348352 1.588718473 -0.021947030 -0.091833162 0.951110203 0.294066824
1520531909.403804541 -18.769662437 1.250116310 1.594987449 -0.024159166 -0.092552487 0.936581074 0.337143864
1520531909.453806639 -18.745021232 1.256408869 1.601370557 -0.028107537 -0.094561396 0.918639828 0.382581795
1520531909.503807545 -18.722200591 1.259249822 1.606745463 -0.036016388 -0.097436728 0.896693784 0.430289183
1520531909.553929567 -18.701490867 1.254058334 1.612295751 -0.045968328 -0.101445978 0.871704898 0.477207203
1520531909.603930473 -18.682918347 1.245151572 1.616000327 -0.055045665 -0.104234922 0.844251560 0.522824336
1520531909.653932571 -18.668459815 1.231396754 1.619762961 -0.060661781 -0.102571574 0.815063848 0.566982892
1520531909.703933477 -18.660917229 1.212823710 1.621226953 -0.059353183 -0.098771274 0.787746414 0.605125969
1520531909.753935575 -18.654622016 1.190345843 1.620825232 -0.054430271 -0.094278444 0.760679661 0.639933120
1520531909.803937435 -18.650297790 1.165234339 1.621734132 -0.051877391 -0.087601067 0.733151913 0.672401262
1520531909.853938580 -18.647829487 1.134531319 1.622081298 -0.053581306 -0.079623515 0.703752724 0.703932904
1520531909.903940439 -18.647378946 1.098856351 1.622669052 -0.056606832 -0.074568841 0.674030385 0.732747353
1520531909.953850746 -18.649556056 1.061244181 1.623589259 -0.058964248 -0.072308650 0.645702059 0.757867871
1520531910.003852844 -18.654531999 1.022114047 1.621157731 -0.060311605 -0.071614757 0.620517612 0.778583151
1520531910.053853750 -18.661442341 0.980922438 1.619453376 -0.062799331 -0.068627307 0.595948248 0.797616302
1520531910.103855848 -18.670021790 0.937103820 1.617891795 -0.066306906 -0.063321755 0.568920931 0.817265676
1520531910.153856754 -18.677510537 0.893073951 1.613817377 -0.068774281 -0.056157194 0.541566711 0.835955194
1520531910.203858852 -18.687250927 0.846727114 1.611147605 -0.067089374 -0.049028193 0.513619422 0.853984943
1520531910.253860712 -18.696285066 0.800427429 1.605941112 -0.060116159 -0.041950314 0.482946878 0.872575704
1520531910.303862810 -18.704736329 0.755415934 1.600093650 -0.049981826 -0.036759054 0.451078736 0.890324727
1520531910.353863716 -18.715979416 0.713776611 1.592807923 -0.040124847 -0.034017347 0.418406438 0.906735552
1520531910.404194832 -18.724874171 0.669658225 1.585516909 -0.034167966 -0.032821394 0.383176209 0.922459861
1520531910.454195738 -18.733013523 0.621662917 1.580386281 -0.032472722 -0.032354512 0.347335535 0.936620469
1520531910.504197836 -18.742478219 0.573304891 1.575024818 -0.033786884 -0.030048605 0.309490628 0.949827142
1520531910.554199696 -18.751732790 0.526737127 1.574000899 -0.035972275 -0.027307698 0.272331892 0.961142556
1520531910.604200840 -18.763555517 0.485524711 1.574046768 -0.038070085 -0.025044458 0.234890126 0.970953244
1520531910.654201746 -18.776384993 0.447453893 1.577992012 -0.041473528 -0.022304729 0.197850012 0.979100270
1520531910.704203844 -18.788447248 0.408881921 1.585596997 -0.047915549 -0.019514184 0.160200480 0.985727460
1520531910.754207850 -18.802301127 0.372077970 1.592607411 -0.055482598 -0.016991421 0.119910590 0.991087196
1520531910.804163218 -18.817438265 0.337163202 1.599412239 -0.060604865 -0.016436134 0.081399958 0.994701661
1520531910.854164124 -18.833517420 0.306355084 1.605047987 -0.061814816 -0.016913577 0.042882625 0.997022909
1520531910.904166222 -18.850062855 0.277639361 1.607043087 -0.060130907 -0.017327673 0.007334446 0.998012872
1520531910.954257250 -18.869112772 0.248930318 1.608923724 -0.056879131 -0.014231330 -0.028225528 0.997880053
1520531911.004169226 -18.889343345 0.222110885 1.607387822 -0.052475340 -0.009877799 -0.063619581 0.996544749
1520531911.054171085 -18.912480346 0.196861786 1.605415213 -0.048222725 -0.007566211 -0.098004200 0.993987819
1520531911.104172230 -18.935959610 0.175668329 1.599862993 -0.046616859 -0.007782330 -0.129751846 0.990419381
1520531911.154174089 -18.960795625 0.158388152 1.595462958 -0.049245171 -0.009841472 -0.154141980 0.986772036
1520531911.203874350 -18.985856268 0.145494774 1.592206547 -0.054905221 -0.010201381 -0.174181429 0.983128658
1520531911.253876448 -19.012022790 0.134153613 1.591080524 -0.065333005 -0.010251336 -0.193699889 0.978829425
1520531911.303877354 -19.039322435 0.125509608 1.591267934 -0.075277336 -0.008274165 -0.215789513 0.973498840
1520531911.353879452 -19.064735797 0.121332838 1.590381973 -0.077241851 -0.004263669 -0.241198137 0.967387975
1520531911.403881311 -19.085059283 0.121565118 1.587225635 -0.073159257 0.000400172 -0.266547118 0.961040785
1520531911.453882456 -19.103653080 0.123799342 1.584086161 -0.068022849 0.003519086 -0.296985531 0.952449738
1520531911.503884315 -19.120855416 0.129015636 1.580106840 -0.062374355 0.002487616 -0.339658750 0.938475287
1520531911.553885460 -19.134869929 0.135493952 1.573574113 -0.053792606 -0.000504544 -0.387388925 0.920345306
1520531911.604032516 -19.145243496 0.139309822 1.564859309 -0.042983338 -0.002921358 -0.432038694 0.900824842
1520531911.654033661 -19.152095001 0.141739292 1.552774081 -0.033082387 -0.004482141 -0.475196183 0.879246558
1520531911.704035521 -19.154395335 0.143236848 1.539492867 -0.024850922 -0.007006683 -0.517693048 0.855176433
